Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Germany","","","DEHH020","","SPO-DEHH020_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max-per99.18","1 year 99.18 percentile of daily maximum","1990","114.958","ug/m3","90.41","","Background","urban","10.0205","53.4909","1.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH020","","SPO-DEHH020_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","13.000","ug/m3","91.99","","Background","urban","10.0205","53.4909","1.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH020","","SPO-DEHH020_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","15.542","ug/m3","90.41","","Background","urban","10.0205","53.4909","1.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW066","","SPO-DENW066_00007_100","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","1990","27.000","count","82.19","","Background","rural","6.1958","51.3269","47.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DESH002","","SPO-DESH002_00007_100","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","1990","48.975","ug/m3","71.68","","Industrial","rural","9.0956","53.9242","1.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DESH002","","SPO-DESH002_00007_100","O3","Ozone (air)","P1Y-dx-max","1 year day max max","1990","172.875","ug/m3","69.04","","Industrial","rural","9.0956","53.9242","1.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE025","","SPO-DEHE025_00007_100","O3","Ozone (air)","P1Y-dmax-per93.15","1 year 93.15 percentile daily 8h maximum","1990","124.250","ug/m3","94.80","","Background","rural","8.4372","50.1993","526.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE025","","SPO-DEHE025_00007_100","O3","Ozone (air)","SOMO35","Sum of Ozone Means Over 35 ppb","1990","3840.000","ug/m3","94.80","","Background","rural","8.4372","50.1993","526.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE025","","SPO-DEHE025_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","19.606","ug/m3","92.00","","Background","rural","8.4372","50.1993","526.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW052","","SPO-DENW052_00008_100","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","1990","77.652","ug/m3","82.47","","Background","suburban","6.7907","51.0079","45.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW052","","SPO-DENW052_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","1990","104.000","ug/m3","80.80","","Background","suburban","6.7907","51.0079","45.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW053","","SPO-DENW053_00001_600","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","1990","0.000","count","89.64","","Background","urban","6.8846","51.0193","46.0","Köln                                                                            ","DE004C1                                           ","1087863","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW020","","SPO-DENW020_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","1990","173.000","ug/m3","82.52","","Background","suburban","7.0064","51.5813","80.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE002","","SPO-DEHE002_00008_100","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","35.457","ug/m3","97.53","","Background","rural","8.4870","49.7752","89.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW013","","SPO-DENW013_00007_100","O3","Ozone (air)","P1Y-dx-max","1 year day max max","1990","223.250","ug/m3","96.44","","Background","urban","7.5828","51.4477","117.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DESH009","","SPO-DESH009_00001_100","SO2","Sulphur dioxide (air)","P1Y-hrsAbove350","1 year hour exceed 350","1990","0.000","count","36.32","","Traffic","urban","10.6858","53.8709","2.0","Lübeck                                                                          ","DE510C1                                           ","216530","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB007","","SPO-DEUB007_00007_100","O3","Ozone (air)","P1Y-dmax-per93.15","1 year 93.15 percentile daily 8h maximum","1990","105.319","ug/m3","97.26","","Background","rural","8.7004","52.8508","52.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW004","","SPO-DENW004_00007_100","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","1990","24.000","count","87.95","","Background","suburban","7.3487","51.5932","60.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW013","","SPO-DENW013_00007_100","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","1990","24.000","count","96.44","","Background","urban","7.5828","51.4477","117.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB021","","SPO-DEUB021_00007_100","O3","Ozone (air)","P1Y-hr-max","1 year hour max","1990","128.300","ug/m3","31.87","","Background","rural","12.4606","52.1213","107.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEUB021","","SPO-DEUB021_00007_100","O3","Ozone (air)","SOMO35","Sum of Ozone Means Over 35 ppb","1990","838.000","ug/m3","31.78","","Background","rural","12.4606","52.1213","107.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW013","","SPO-DENW013_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max-per99.79","1 year 99.79 %ile of hourly values in a given year","1990","125.000","ug/m3","73.58","","Background","urban","7.5828","51.4477","117.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE034","","SPO-DEHE034_00007_100","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","1990","30.015","ug/m3","45.21","","Background","rural","9.0011","50.4166","193.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW061","","SPO-DENW061_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","30.000","ug/m3","89.64","","Background","suburban","7.0286","50.8341","49.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE034","","SPO-DEHE034_00007_100","O3","Ozone (air)","P1Y-dx-max","1 year day max max","1990","192.000","ug/m3","46.58","","Background","rural","9.0011","50.4166","193.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE034","","SPO-DEHE034_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","1990","103.000","ug/m3","30.25","","Background","rural","9.0011","50.4166","193.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW070","","SPO-DENW070_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","33.467","ug/m3","79.42","","Background","suburban","6.6313","51.2702","40.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENI054","","SPO-DENI054_00001_100","SO2","Sulphur dioxide (air)","P1Y-daysAbove125","1 year day exceed 125","1990","3.000","count","90.41","","Background","urban","9.7061","52.3629","85.0","Hannover                                                                        ","DE013C1                                           ","536925","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEST019","","SPO-DEST019_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","54.583","ug/m3","56.16","","Background","urban","11.9500","51.4527","","Halle an der Saale                                                              ","DE018C1                                           ","238762","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW038","","SPO-DENW038_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-max-per99.18","1 year 99.18 percentile of daily maximum","1990","77.292","ug/m3","95.34","","Background","urban","6.8651","51.4535","39.0","Mülheim a.d.Ruhr                                                                ","DE022C1                                           ","170632","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW063","","SPO-DENW063_00007_100","O3","Ozone (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","50.042","ug/m3","98.36","","Background","rural","8.9506","51.8310","430.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW063","","SPO-DENW063_00008_100","NO2","Nitrogen dioxide (air)","P1Y","Annual mean / 1 calendar year","1990","16.298","ug/m3","62.09","","Background","rural","8.9506","51.8310","430.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW029","","SPO-DENW029_00007_100","O3","Ozone (air)","AOT40f","AOT40 for forest protection","1990","26548.000","ug/m3","98.77","","Background","suburban","7.2086","51.4030","95.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW063","","SPO-DENW063_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","1990","98.000","ug/m3","62.09","","Background","rural","8.9506","51.8310","430.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW029","","SPO-DENW029_00007_100","O3","Ozone (air)","P1Y-day-max","1 year day max","1990","149.750","ug/m3","97.81","","Background","suburban","7.2086","51.4030","95.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW029","","SPO-DENW029_00007_100","O3","Ozone (air)","P1Y-hr-max","1 year hour max","1990","302.000","ug/m3","98.88","","Background","suburban","7.2086","51.4030","95.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW025","","SPO-DENW025_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max","1 year hour max","1990","164.000","ug/m3","85.90","","Background","urban","6.9663","51.4585","70.0","Essen                                                                           ","DE006C1                                           ","582760","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW050","","SPO-DENW050_00007_100","O3","Ozone (air)","SOMO35","Sum of Ozone Means Over 35 ppb","1990","4098.000","ug/m3","95.89","","Background","suburban","6.8041","51.1035","44.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW050","","SPO-DENW050_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max19","1 year hour max19","1990","158.000","ug/m3","88.97","","Background","suburban","6.8041","51.1035","44.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH010","","SPO-DEHH010_00001_100","SO2","Sulphur dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","1990","13.375","ug/m3","87.95","","Background","urban","10.0840","53.5596","12.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHH010","","SPO-DEHH010_00001_100","SO2","Sulphur dioxide (air)","P1Y-hr-max-per99.73","1 year 99.73 %ile of hourly values in a given year","1990","196.000","ug/m3","91.71","","Background","urban","10.0840","53.5596","12.0","Hamburg                                                                         ","DE002C1                                           ","1847253","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW049","","SPO-DENW049_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","36.000","ug/m3","91.12","","Background","suburban","6.9502","51.1665","58.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW049","","SPO-DENW049_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hrsAbove200","1 year hour exceed 200","1990","1.000","count","91.12","","Background","suburban","6.9502","51.1665","58.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW031","","SPO-DENW031_00008_100","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","1990","88.391","ug/m3","80.55","","Background","rural","6.6229","51.5984","25.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW032","","SPO-DENW032_00008_100","NO2","Nitrogen dioxide (air)","P1Y-day-max","1 year day max","1990","81.870","ug/m3","93.97","","Background","rural","6.7542","51.5985","32.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DENW051","","SPO-DENW051_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","1990","192.000","ug/m3","88.40","","Background","suburban","6.9764","51.0909","65.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE025","","SPO-DEHE025_00007_100","O3","Ozone (air)","P1Y-dmaxAbove120","1 year daymax exceed 120","1990","29.000","count","94.80","","Background","rural","8.4372","50.1993","526.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DESH002","","SPO-DESH002_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-per50","1 year 50 percentile","1990","19.000","ug/m3","64.67","","Industrial","rural","9.0956","53.9242","1.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
"Germany","","","DEHE025","","SPO-DEHE025_00008_100","NO2","Nitrogen dioxide (air)","P1Y-hr-max","1 year hour max","1990","112.000","ug/m3","92.00","","Background","rural","8.4372","50.1993","526.0","","","","Reporting within EoI/AirBase 8","31/12/2012 00:00:00","",""
